cluster,Source,x,y
15,pro,7.331178,-1.0629838
19,pro,8.349807,-1.6854359
20,pro,8.312867,-2.261926
15,pro,7.4591146,-0.9978992
12,pro,8.417753,-1.7560847
13,pro,7.4132776,-3.4982934
15,pro,7.506793,-1.2956381
15,pro,7.3821077,-1.157135
19,pro,8.153978,-1.8150721
12,pro,8.740689,-1.9007754
15,pro,7.296333,-1.1442406
13,pro,7.4168253,-3.4338439
13,pro,7.8265038,-3.6078777
14,reg,7.609227,-5.844853
15,reg,7.8152103,-0.8994686
14,reg,7.314738,-5.175743
14,reg,7.2979007,-5.1169996
18,reg,8.757239,-2.9938445
18,reg,9.102394,-3.323325
11,reg,8.462987,-3.4678817
5,reg,7.988492,-2.717981
5,reg,7.84054,-2.5907893
18,reg,8.891327,-2.3989587
18,reg,8.958567,-2.5311365
14,reg,7.1070886,-5.2300105
8,reg,7.7178297,-5.04732
11,reg,8.45073,-3.4860702
8,reg,7.650506,-4.7139235
5,reg,7.715879,-2.7323031
18,reg,9.084383,-3.0778909
14,reg,7.3142295,-5.1292896
14,reg,7.2405915,-5.4572234
5,reg,8.184312,-2.682397
17,reg,7.102005,-5.374451
18,reg,9.213088,-3.3284223
14,reg,6.967348,-5.228339
12,reg,8.69501,-2.3099718
14,reg,6.8427725,-5.212256
14,reg,6.973416,-5.2059484
18,reg,8.954025,-3.4035008
18,reg,8.671769,-3.0247982
18,reg,8.856906,-3.1364195
18,reg,9.018393,-3.0245535
18,reg,8.989155,-3.0657055
18,reg,8.889095,-3.0409374
18,reg,8.382869,-3.229637
18,reg,8.742014,-3.0273175
18,reg,8.846593,-3.7152405
18,reg,8.929988,-3.6623995
18,reg,9.017175,-3.3247201
18,reg,8.990943,-3.110001
14,reg,7.571258,-5.5127997
20,reg,8.134691,-2.7137413
20,reg,8.253454,-2.3251932
18,reg,8.853333,-3.7737036
0,reg,9.394194,0.51646006
18,reg,8.960185,-3.6040123
18,reg,8.770189,-3.7247043
5,reg,7.880852,-2.7408535
6,reg,7.91345,-4.6121726
9,reg,8.042096,-5.0260925
9,reg,8.175044,-4.9760604
12,reg,8.583845,-2.196483
18,reg,8.873522,-3.700163
8,reg,7.732226,-4.9863515
6,reg,8.308963,-4.2790384
18,reg,9.092186,-3.3913734
6,reg,7.36531,-4.3819537
16,reg,7.2034054,-6.567676
20,reg,8.372517,-2.3997355
5,reg,8.2529745,-2.8640132
14,reg,7.3626375,-5.2903657
14,reg,7.279437,-5.515139
18,reg,8.760122,-2.8581622
21,reg,8.156334,-3.5699399
13,reg,7.4977274,-3.5737584
14,reg,7.501393,-5.176222
6,reg,7.364999,-4.2939515
16,reg,7.210857,-6.6041183
21,reg,8.092879,-3.4237485
